product_name,overall_rating,no_ratings,no_reviews,rating,title,review
hp 255 g9 amd ryzen 3 dual core r3 3250 - (8 gb/512 gb ssd/win...,4.0,685,48,1,not recommended at all,display is not good and battery backup is bad
hp 255 g9 amd ryzen 3 dual core r3 3250 - (8 gb/512 gb ssd/win...,4.0,685,48,3,nice,good 👍
hp 255 g9 amd ryzen 3 dual core r3 3250 - (8 gb/512 gb ssd/win...,4.0,685,48,5,great product,performace is good
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,super!,good product for creative things and coding 🤠
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,4,pretty good,talk about performance it's quiet well.only the dis is it has some heating issue . overall i'm satisfy with this
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,fabulous!,"the laptop is amazing, although there is some heating issue while playing heavy games but it can be reduced by cooling pads. overall it is value for money."
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,3,nice,my laptop frame got detached a little bit in the hinge region out of no where ......
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,awesome,"in full mode with plugged-in the performance is high and it support high graphic game without any small lag, when the lap is unplugged there is small lags in some place but according to this cost the performance is satisfied. while using in standard mode the battery backup is better, while choosing performance or full mode the battery drained in small time like 2-3 hr. the standard mode is enough for the multitask and day to day use because the performance is very good, while playing only we ...
read more"
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,4,delightful,heating issue...it get heated in only 2 minutes of playing any game. overall good for students and value for money
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,3,fair,not that much premium than its cost... during the sale we got from 60k..it's too much and it's not latest 1 year old product approximately 50k is enough for 16gb ram and rtx 3050...
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,highly recommended,"best laptop just awesome, love it"
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,2,expected a better product,"the product is 90% perfect, but 10% is not because of the screen bleeding issue, i really didn't expect this, you should provide us proper unit



today(14/11/24) : laptop hinge automatically broke and still i don't know the reason , probably a manufacturing defect in my unit, it was fine before yesterday night and when i closed the lid it automatically broke, poor build 😞."
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,terrific purchase,good product
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,awesome,this laptop getting heat up other than any laptop
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,perfect product!,product is very good but battery backup only 2 hours
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,awesome,"best under 60k
all rounder laptop"
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,3,fair,i bought this yesterday but today i noticed screen bleeding issue 😔 pls tell solution
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,just wow!,very good
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,2,moderate,system is getting hang and blue screen already occured i bought it in 4th nov it is lagging sometimes and sometimes it works good
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,worth every penny,great to work
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,1,worst experience ever!,product quality is very poor damaged product and battery draining very fast. asus laptop is very low quality.
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,terrific purchase,good 😊
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,just wow!,4.7....purple line in screen in 25 day
"asus vivobook 16x for creator, intel core i5 12th gen 12500h -...",4.2,374,21,5,fabulous!,this asus vivobook 16x is aswome in gaming and good build quality. good for professional work and good for students to.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,nice,"overall the laptop is good.
voice is a bit low not loud for any general meetings.
in a silent room you can listen to music or watch movies.
the display is below average. the viewing angle may disappoint you and is not meant for long hours of working.
may overheat during game play.
you can't upgrade your ram, because it is soldered on the motherboard.
after that everything is awesome.
good for college students, its performance never disappoints you."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,terrific purchase,"it is fast, slim and handy"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,super!,display is very good dont go on reviews....
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,brilliant,"the best one at this price, go for it without a second thought."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,awesome,"good product by lenovo, value for money.
excellent discount by flipkart on freedom sale.
go for it...

this experience share after 1 month use.."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,nice,display is below average. improvement needed. because of display 45 k for this laptop not worth it.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,super!,value for money product with good quality and performance
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,fair,everything is good except the tn panel. it is too fade in colors when you compare with ips panel. buy it if your use is just for productive purpose. for entertainment purpose it's not recommend.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,good,display is very bad.....go for ips panel
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,fair,"worst display
dead pixels
not at all a ips display"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,value-for-money,"display 7/10
battery 7/10
sound 5/10
design 9/10
performance 9/10
value for money 9/10
got in big billion day @36667, 14th inch 16 gb variant"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,nice product,"overall is good at this price, but battery is slightly weak...it drains rapidly"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,worth the money,"if you looking under 40000 best laptop go for this 😎
performance - 5/5
degine - 5/5
sound - 3
battary - 3.8
overall looking - 4.5

performance never disappoints, super fast performance,

one thing i ad on one thing that's, i get this laptop from a genuine seller and genuine product from lenovo."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,just wow!,"pros
battery charging time
battery backup
performance
value for money
build quality
cam quality
display resolution
lite weight
no heating problem. i just faced it only one time only


cons
display is good but its fade in different angle
sound is low
too delicate"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,very good,good product if you are looking below 40000
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,worth the money,build quality is fine at this price but display isn't preety good. it's okok and voice is also low you can't hear properly.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,value-for-money,"value of for money so far, seems to fast and good"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,worthless,product is delivered today dut i am go and check warranty status and product warranty is started 5 month ago now my product warranty is only 7 month and flipkart have no response give very ugly experience
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,good quality product,"got the laptop in big billion day at 39.3k. giving the review after 1 week of use. i'm satisfied with everything but sound quality is very very poor quality (if you are in a indoor room still you can't able to hear the sound with full volume). i expect the company to work on that. i can rate
design: 5✴️
battery: 5✴️
performance : 5✴️
sound: 1✴️"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,2,bad quality,it's not good don't buy anyone... really i am not believe flipkart for shopping
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,great product,"value for money, battery backup is also awesome. some reviews are negative about battery backup but they just need to do some configuration/setting they will get 5-6 hrs battery backup.
awesome experience !!!!!"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,fair,"speaker quality is very bad, display is also not satisfing"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,horrible,"battery backup only one hour
heating problem
low build quality .
display dead pixels 😥😢
warrenty only 7 month"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,must buy!,"overall good product, but very late delivery by flipkart. performance is outstanding, display is good and durable, metal body and it's sleek design makes it easy to carry, backlit is a bit dull on full brightness. overall good product."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,brilliant,nice
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,unsatisfactory,"it is not a ips display
not a 1080 quality
werest product
charge is also not compatible"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,simply awesome,nice performance
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,very good,value for money
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,good choice,display could have been better and sound level is very low.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,just wow!,valuables products
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,really nice,good for the student and office work
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,does the job,system is hot after half an hour use
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,worthless,"i have worked more then 15 systems, worst experience with display, not able to watch 30 min regularly on jt"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,awesome,"it's ok, because i can't compare with other brand. i have only this one"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,does the job,"writing a review after 1 week of use.brought laptop in dilwali sale for 33k 8gb variant.overall decent product for the price brought, ok for daily use and office work can handle some heavy tasks.sound quality is low which is disappointing.would recommend to go for 16gb variant as ram is not expandable.light weight,good battery back up,slim in design, decent choice for working professional and students."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,wonderful,"best laptop, good performance, battery backup is less."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,terrific,"good for workholic person, high processing power,best coding laptop"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,must buy!,good
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,awesome,light weight and friendly use
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,nice product,got it on a great deal. hopefully it will work longer.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,very poor,all good.but we are not upgrade ram memory. don't buy
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,terrific purchase,it's a good laptop for mild gaming but good for workaholics after all it's a power pack product it's good for students to study you can play some games and it can run it but there will be a lag after it doesn't make up for this.overall it's good and budget friendly
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,good quality product,overall good ..
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,value-for-money,good
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,4,pretty good,good
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,fabulous!,good
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,good,good product
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,very poor,sound issue
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,terrific,"got 8gb variant at 32.5k, value for money for normal uses.
do not forget to check waranty on the lenovo official website it was showing from 3 months back, raise query they will correct it within a day"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,simply awesome,good at this price
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,utterly disappointed,"product is good but service by the lsp was very very poor as i had to travel 20km for getting the product and they took 1300 extra on the name of damage in my old laptop whereas it's already showing that small breaks and issues will not be considered when i hv already selected the avg condition of old product.
very disappointed"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,best in the market!,good
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,excellent,good product
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,worst experience ever!,"can't perform heavy task, even having i5 h series. too much heat. poor ventilation , heat up very easily. can't play games.
update:- keys comes out even after minor usage.
hardware is very cheap."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,must buy!,"amazing performance. value for money.
superb"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,2,moderate,3rd quality display.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,worth every penny,the product is excellent
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,wonderful,sleek and very lightweight
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,2,bad quality,the screen was not so good very colur fade and also battery backup was not good
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,utterly disappointed,i didn't get access to microsoft office
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,unsatisfactory,"buildup quality very bad.
it fells very cheap laptop. hinges are very delicate don't go for this. please don't go for this."
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,good choice,decent. speakers should've been louder.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,2,slightly disappointed,"display is very bad
battry only 2 hour maximum not satisfied this product for 43k"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,excellent,so marvellous 🤩
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,2,slightly disappointed,the display is bad . audio is slow.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,utterly disappointed,very bad laptop don't buy
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,terrific,good one for office and personal use...
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,3,does the job,beautiful product
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,grey screen coming,not working after opening the laptop.
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,5,classy product,beast in this price range...
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,don't waste your money,display is of very poor quality
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,not recommended at all,"worst experience with this laptop, display is major minus to this laptop"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,unsatisfactory,"flipkart displayed false specifications
plastic body
display also not good
sound quality is worst"
lenovo ideapad slim 3 intel core i5 12th gen 12450h - (16 gb/5...,4.1,1582,74,1,terrible product,"laptop is not optimize with 12th gen 12450h processer, it consumes too much battery after using balance mode, also some time stuck during task ..."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,nice,"configuartions wise okay, but body quality and look wise is not good, keyboard light is not thwre. will post review again after uaing a month"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,good quality product,all things are good but the battery backup is too less. battery running upto 3.5 hours after 100% charge.
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,perfect product!,"laptop seems to be good value for money.

pros : nice processor n ram
display also good
sound quality is superb.
keyboard also spill free.
performance vise working smoothly.
update the review after a month.

cons : same old type charging process.
no type c charging.
power button key very cheap.
build quality is average.
made in china product."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,classy product,"really satisfied by the quality and compactness of the product and performance is undoubtedly awesome.

cons:-

no type c charging though it has a type c port for all other work.

no backlit keyboard and fingerprint sensor.

note:- no ms office included so you have to buy the subscription separately."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,just wow!,nice laptop
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,worth every penny,superb value for money
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,just okay,quality of the product cheap don't go for i7 and 12 gen it lags some time battery also not good it come around 2hrs only body made with cheap plastic
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,pretty good,"everything is good
but display in light and volume is average
overall nice product"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,does the job,"worst display, no backlit keyboard , it is tn panel ,ips display is excepted for this price"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,2,bad quality,"don't buy this product
1) the product design is good.
2) battery performance is very poor.
3) ms office is also not provided. (keep an eye on that while purchasing)
4) functioning is quite good."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,super!,yaa mone....onnonnara laptop aan ith... 💯
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,fabulous!,"i have used this laptop for 10 days and i like it. its display is so good that you won't want to watch a series or movie on your phone. although it doesn't have a graphics card it can still support multiplayer games like pubg on medium graphics but it heats too much and genshin impact on almost the highest graphics and many other games. the battery isn't good, in the description it says that you can use it for 5.5 hours but it can only support up to 3-4 hours and if you play games you have to...
read more"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,highly recommended,overall this laptop is awesome properly value for money
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,wonderful,value for money. didn't use much to comment about battery backup. otherwise a very good product in this price range.
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,decent product,good but processor is light
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,very good,"value for money and always i personally believe in lenovo , my first high range mobile was their company good product"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,don't waste your money,"purchasing laptop from flipkart was one of the greatest mistake i have ever made. i'll make sure to uninstall the app and not buy anything from flipkart in future. also if i would be able to encourage atleast one person not buy anything from flipkart , that would be my all time biggest achievement."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,2,moderate,"don't buy this laptop audio quality, display quality,very poor and not worth full for this price"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,just wow!,very nice product
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,brilliant,good for 45k
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,classy product,you can buy definitely without any choice
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,does the job,"advantages:
* i7 processor with this price.
* 12gen
* build quality ok
* 2 usb 1hdmi 1 typec data transfer
* 1 ethernet port
* 2 speaker's
* 1 camera
* 16gb 512gb ssd

disadvantages:

* keyboard light is not there
* round port for charging
* type c port is not their for charging
* camera clarity is not good
* build quality is not good"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,worst experience ever!,worst product don't buy... battery performance worst
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,wonderful,"good looks and performance, battery gives 3 to 4 hours backup, and sound quality is average overall best product in this price range, value for money"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,worst experience ever!,dont buy this product one of the worst desecion i made display looked like replaced one too dim or too bright no clearity always hang and lag
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,really nice,nice
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,fabulous!,nice leptop🤩 value for money 👍
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,utterly disappointed,very bad
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,mind-blowing purchase,good product
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,don't waste your money,"don't buy waste of money .
no return , or exchange .
no ms suite ."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,pretty good,good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,worth every penny,great product.
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,unsatisfactory,"better condition is to bad , material also very cheap"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,delightful,okkkk
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,2,expected a better product,performance wise is not good and the battery is also not good. the charging time battery and adapter is too hot.. totally a waste of money.. don't trust the lenovo..
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,2,bad quality,"i will not suggest to buy it because laptop 15 inch is vary big screen and speakers are not good,"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,worth every penny,good product....value for money
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,awesome,"for performance it is good
but battery life is very bad"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,"bad product, bad customer service!","the product is bad and well within the warranty period, they are refusing the service on-site - even though the invoice specifically states that. just an unacceptable product backed by terrible customer service. never again a lenovo!"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,2,slightly disappointed,"very delicate, poor hardware surely not a good laptop"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,2,not good,there are connectivity issues with wifi and the key pad quality is not better than a toy. my mouse pad stopped working within 6 months of purchase.
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,nice,"display is not as clear as expected. it is little dull.
battery backup is not good either.
rest all good."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,excellent,gud
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,excellent,it is good product
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,did not meet expectations,"performance is not upto the mark , go for another better laptop instead with little extended budget."
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,absolute rubbish!,bettry not working properly
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,pretty good,battery life is the main concern with this rest other features are good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,good,machine is too slow from the beginning month itself... i wonder if the machine is refurbished and not a new one
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,just wow!,value for money product with 7i
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,simply awesome,quality is good and good battery backup value for money
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,brilliant,"the performance of laptop is good at this price point,
the sound is slow
there is no backlit keyboard"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,nice,good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,just wow!,very good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,great product,worth for money. i7 processor within this price are very rare . performance is also good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,terrific purchase,good configuration at this price
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,wonderful,performance of the product is so good and 12th gen laptop in this price is valuable
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,don't waste your money,battery's performance is not good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,fabulous!,"pros:
- impressive processor and ram for the price
- good display quality
- superb sound quality
- spill-free keyboard is a nice touch
- smooth performance in everyday tasks

cons:
- traditional charging method, lacks usb type-c
- power button feels a bit cheap
- average build quality

in summary, this laptop offers excellent value for money with its powerful specs and solid display and audio features. the spill-free keyboard is a nice bonus, but the absence of usb type-c and some build quali...
read more"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,worst experience ever!,don't by the flipkart it's west of time chip products low quality products
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,delightful,good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,super!,good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,must buy!,excellent
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,good quality product,nice product
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,value-for-money,good
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,4,wonderful,not bad 👍👍
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,worth every penny,good product
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,very poor,please don't buy and don't waste your money . you can get better laptop at this price. asus or better brand.
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,wonderful,value for money.. this is the best price i could get for this configuration.
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,very poor,i'm never going to buy products from flipkart
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,3,nice,"a great product.
but u don't get a window office oficial on it"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,fabulous!,best laptop
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,did not meet expectations,"waste laptop company india, not performance wasted laptop no lights please don't purshed these laptop"
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,1,not recommended at all,connectivity issues with the product. poor display quality. delicate to handle.
lenovo intel core i7 12th gen 1255u - (16 gb/512 gb ssd/window...,4.1,1281,112,5,fabulous!,good product in cheap price
